"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460801.45,5262492.19,44.57,29284,2,2,0,38550,33410,27242,37830
460801.56,5262491.69,45.55,30614,1,2,0,43433,40092,35466,31760
460801.47,5262492.08,37.86,28209,3,4,0,24158,24415,24158,36088
460801.51,5262491.91,39.51,29382,2,4,0,39064,35723,33924,30712
460801.43,5262492.3,35.98,28012,4,4,0,15934,15677,17990,24064
460801.64,5262491.31,45.37,29723,1,4,0,26471,23644,23644,27400
460801.59,5262491.56,39.26,28920,3,3,0,19789,17476,18247,28326
460801.71,5262490.96,45.02,28651,1,3,0,30069,26471,23387,23776
460801.68,5262491.14,43.4,29205,2,3,0,37779,32125,26471,37915
460801.64,5262491.34,37.63,29104,2,4,0,18247,17476,21074,21196
460801.58,5262491.61,34.94,27934,3,4,0,24158,22102,25186,27739
460801.58,5262491.62,31.11,28986,2,3,0,23130,20046,20046,27943
460801.66,5262491.22,35.05,29172,1,3,0,19018,16962,17733,29427
460801.69,5262491.09,32.8,27681,2,2,0,30069,28013,28270,22788
460801.94,5262489.9,44.11,30519,1,2,0,20303,19018,20560,26502
460802.02,5262489.55,43.99,29736,1,4,0,19532,16962,17733,24467
460801.05,5262494.09,0.26,27721,4,4,0,14906,14906,17990,13798
460801.86,5262490.29,36.89,29261,2,4,0,16962,14649,17219,26159
460801.77,5262490.7,32.75,28314,3,4,0,22102,21588,23387,19413
460802.06,5262489.38,38.81,30703,1,2,0,23644,21845,22102,25123
460801.21,5262493.35,0.24,27898,2,2,0,18247,18247,19789,24310
460802.12,5262489.06,38.42,30477,1,4,0,14906,14392,18247,20302
460802.06,5262489.35,35.5,27691,2,4,0,15420,15677,18247,20345
460801.89,5262490.17,27.44,27586,3,4,0,16448,16191,19789,19637
460802.26,5262488.44,40.75,30732,1,2,0,13107,12336,16448,15496
460802.33,5262488.09,37.09,27678,2,2,0,15163,14906,18504,19490
460802.56,5262487.05,40.28,30853,1,2,0,25443,23644,23901,23820
460802.3,5262488.25,28.48,27642,2,2,0,17476,16448,19018,18809
460802.64,5262486.66,40.08,31237,1,1,0,26985,25443,26214,23809
460802.71,5262486.33,39.59,29883,1,2,0,17476,16705,18504,28362
460802.28,5262488.35,19.59,28163,2,2,0,12079,11565,14392,16713
460802.73,5262486.25,36.73,28576,2,2,0,12336,12850,16191,20033
460802.31,5262488.21,13.45,27616,3,4,0,36751,31868,27499,43509
460802.81,5262485.86,36.95,28202,2,4,0,18247,18247,21588,21137
460802.86,5262485.62,35.75,27190,2,3,0,18761,19018,21331,23282
460802.95,5262485.23,39.46,30578,1,3,0,19532,17219,17476,29132
460802.35,5262488.03,11.58,27151,3,3,0,27756,23901,22873,32947
460803.01,5262484.96,38.23,27498,2,3,0,37779,35466,35209,28334
460802.98,5262485.09,36.86,27455,3,3,0,16962,16448,19789,32591
460803.03,5262484.82,39.5,30316,1,3,0,26985,23387,22616,25764
460803.02,5262484.89,31.22,27698,3,3,0,31611,29041,26471,42605
460802.56,5262487.07,5.72,27989,3,3,0,35723,31611,29041,38995
460803.28,5262483.7,36.15,28494,2,3,0,32125,29041,24672,39399
460803.32,5262483.49,38.45,29998,1,3,0,34952,32639,30583,36000
460803.24,5262483.87,34.38,28111,3,3,0,31868,29812,26985,38415
460803.31,5262483.53,34.03,29087,3,5,0,28527,24415,22102,37686
460803.46,5262482.86,37.18,30237,1,3,0,41120,35723,30583,38756
460803.24,5262483.88,26.38,28868,2,3,0,28013,23644,21331,33375
460803.54,5262482.46,36.34,30224,1,2,0,31611,27242,25443,39260
460802.78,5262486.03,0,30945,2,2,2,32382,28784,25443,31647
460802.87,5262485.63,0,30762,2,2,2,38036,33667,29812,36885
460803.67,5262481.85,38.86,30441,1,2,0,38807,34695,29555,34220
460803.83,5262481.11,39.17,27989,2,3,0,22102,17990,14135,40481
460803.87,5262480.96,40.76,31089,1,3,0,40349,34181,31354,36205
460803.14,5262484.35,1.25,29081,3,3,0,19275,17733,20046,23639
460804.02,5262480.25,40.73,30188,1,3,0,39578,35209,29298,38783
460803.21,5262484.02,0.95,29084,3,3,0,21074,19018,19018,27926
460804.17,5262479.52,40.63,31181,1,1,0,35209,31868,28527,36133
460804.25,5262479.15,40.17,30866,1,1,0,26985,26214,24929,35583
460804.2,5262479.42,33.21,27963,2,3,0,19018,19275,20560,24813
460804.3,5262478.94,38.33,30382,1,3,0,12336,12850,14906,25037
460804.16,5262479.58,31.51,28569,3,3,0,27242,26985,28013,28023
460804.25,5262479.17,31.92,29195,2,2,0,13878,13621,15420,24382
460804.2,5262479.42,25.61,27619,4,4,0,28784,26728,26471,29634
460804.32,5262478.86,31.57,27580,3,4,0,25186,25186,27499,26162
460804.43,5262478.34,37.28,30300,1,4,0,17476,17476,20303,22471
460804.38,5262478.56,30.6,27482,2,2,0,13107,13364,14392,24840
460804.51,5262477.95,37.13,30837,1,2,0,13364,13107,16962,22380
460804.55,5262477.76,35.35,28805,2,3,0,23130,22616,23644,22936
460804.48,5262478.12,31.37,28127,3,3,0,32382,29041,26985,29884
460804.58,5262477.62,36.9,30024,1,3,0,16191,15677,18761,23361
460804.67,5262477.23,37.36,30906,1,1,0,14135,13878,16962,23596
460804.54,5262477.82,26.58,27596,3,3,0,22616,20303,20817,30549
460804.75,5262476.85,37.27,29336,1,3,0,16448,15420,19275,28738
460804.81,5262476.55,36.87,30234,1,2,0,10794,11308,16705,24506
460804.89,5262476.2,36.4,29851,1,3,0,21845,21588,21331,24643
460804.2,5262479.42,0.81,28176,3,3,0,13107,13107,16448,20169
460804.91,5262476.08,33.39,27439,2,2,0,14649,15420,19532,26626
460804.97,5262475.83,36.13,30975,1,2,0,21588,21845,20303,29596
460804.98,5262475.77,33.07,28802,2,2,0,13107,13621,16705,22789
460805.03,5262475.53,35.18,30175,1,2,0,21588,21331,22873,28630
460805.14,5262475.03,32.15,28317,2,3,0,16962,16448,19018,23591
460805.2,5262474.74,35.72,29959,1,3,0,32639,31354,30583,30932
460805.05,5262475.45,27.36,27665,3,3,0,16962,16448,19275,23618
460805.33,5262474.13,34.05,28412,1,2,0,21074,20817,22616,21747
460805.42,5262473.75,34.01,28157,1,4,0,10023,10794,13621,23986
460805.39,5262473.87,32.63,29936,2,4,0,11051,11822,16962,21661
460805.37,5262473.97,27.06,27757,2,3,0,30583,25957,26728,17485
460804.86,5262476.34,0.42,30313,3,3,0,31097,29041,27242,29730
460805.5,5262473.37,34.46,28694,1,3,0,10794,10537,14135,27701
460805.44,5262473.65,26.66,28114,2,3,0,36494,33153,33667,20711
460804.95,5262475.95,0.68,29015,3,3,0,37265,34952,32896,40560
460805.51,5262473.3,27.13,29366,2,3,0,13364,12850,13878,25953
460805.64,5262472.68,34.3,30444,1,3,0,23387,23644,23387,36527
460805.59,5262472.93,27.02,30136,2,3,0,13107,13364,15934,38753
460805.11,5262475.18,0.38,29664,3,3,0,24929,23901,20560,35545
460805.69,5262472.47,27.9,30273,1,2,0,12850,13621,16191,30579
460805.19,5262474.81,0.05,30021,2,2,0,28270,27499,23387,33952
460805.26,5262474.47,0,31174,2,2,2,20560,20303,19275,24095
460805.35,5262474.07,0.01,30844,2,2,0,33667,33153,33667,35760
460805.44,5262473.64,0.63,30080,2,2,0,38550,37008,34181,38032
460805.53,5262473.25,1.11,32118,1,1,0,29555,27242,23387,34974
460805.59,5262472.95,0.61,31564,2,2,0,31868,30840,28784,36309
460805.62,5262472.83,2.02,27678,1,2,0,30326,29555,28270,33125
460799.32,5262503.27,39.27,29602,1,4,0,37779,33410,31354,33101
460799.44,5262502.69,40.81,28874,1,2,0,41634,35980,32382,34440
460799.68,5262501.58,40.15,28373,2,3,0,37779,34181,30069,37908
460799.72,5262501.39,37.86,28127,2,2,0,27756,24158,21588,35744
460799.97,5262500.22,34.37,28635,3,4,0,34952,31354,29041,35535
460800.04,5262499.9,34.07,28438,1,2,0,27756,24672,24415,28207
460800.42,5262498.13,46.9,29090,1,3,0,26214,22616,22102,35228
460799.3,5262503.35,0.37,31391,3,3,0,22102,20303,18761,22364
460800.07,5262499.75,32.15,28124,2,3,0,38807,34181,30583,40719
460799.39,5262502.95,0,30866,2,2,2,29555,27756,26728,29869
460800.5,5262497.74,46.51,29828,1,2,0,30326,25700,24415,36237
460800.6,5262497.29,46.65,29467,1,3,0,31097,26728,24672,38591
460800.21,5262499.11,30.55,28684,2,3,0,31611,28527,27756,33729
460800.54,5262497.59,41.01,29277,3,5,0,23387,21074,20303,34127
460800.35,5262498.48,33.05,27390,4,5,0,38036,34438,33153,32282
460800.59,5262497.32,43.14,29697,2,5,0,31354,28013,26214,37824
460800.67,5262496.98,46.01,28586,1,5,0,41377,35980,31354,39738
460800.74,5262496.62,45.44,28910,1,2,0,40349,34695,29041,40806
460800.63,5262497.15,40.85,30506,2,2,0,35466,31354,30326,36975
460800.9,5262495.9,48.21,29130,1,4,0,28013,24415,23644,33769
460800.55,5262497.54,34.47,28304,4,4,0,42405,37779,32639,38096
460800.85,5262496.13,42.83,29838,3,3,0,32639,29041,27242,34392
460800.88,5262495.98,44.32,28986,2,3,0,42662,38036,34695,36499
460801.01,5262495.37,46.08,28940,3,4,0,41120,34952,30326,39608
460800.97,5262495.55,44.54,28553,4,4,0,38036,32382,28784,39637
460801,5262495.42,41.85,29163,3,3,0,37008,31354,28013,37620
460801.04,5262495.22,43.59,29454,2,3,0,48316,42919,39578,37575
460801.13,5262494.84,43.56,28183,2,2,0,44975,39578,36237,36041
460801.28,5262494.12,46.31,28311,2,3,0,28270,23130,20046,35201
460801.33,5262493.91,48.15,30653,1,3,0,44718,39578,37779,36193
460801.41,5262493.51,44.61,29208,2,2,0,29555,27242,25700,31740
460801.59,5262492.66,48.68,30575,1,2,0,39064,34695,30840,39970
460801.64,5262492.45,47.42,30146,2,3,0,19275,14649,13107,34511
460801.57,5262492.78,44.36,28452,3,3,0,36494,31611,28013,32825
460801.66,5262492.34,48.42,28648,1,3,0,29041,24158,22359,36694
460801.53,5262492.95,39.39,27501,3,3,0,19275,18247,18504,28936
460801.65,5262492.41,44.42,27855,2,3,0,33667,29298,24158,37226
460801.71,5262492.1,47.2,31116,1,3,0,43176,38293,34695,33051
460801.6,5262492.63,38.98,29038,3,3,0,20303,20046,23130,25504
460801.71,5262492.13,43.68,29107,2,3,0,40092,34695,29298,39611
460801.78,5262491.8,46.73,30434,1,3,0,32639,28013,22873,31691
460801.85,5262491.46,46.44,27423,2,6,0,38550,35723,32125,31367
460801.82,5262491.61,45.01,29077,3,6,0,29298,24415,22616,34198
460801.7,5262492.15,39.9,28704,4,6,0,16705,15677,15420,26802
460801.88,5262491.34,47.65,28124,1,6,0,23644,21588,19018,30777
460801.62,5262492.56,36.04,28153,5,6,0,17476,16448,16705,27637
460801.56,5262492.85,33.35,28563,6,6,0,27756,24158,23130,28373
460801.72,5262492.07,37.28,27944,3,4,0,15163,14649,17733,24398
460801.89,5262491.27,45.04,27901,1,4,0,34952,29041,27756,30631
460801.69,5262492.24,35.79,27904,4,4,0,23130,22616,24672,24622
460801.97,5262490.94,44.37,29120,1,4,0,39835,34695,30326,38024
460800.96,5262495.63,0.11,28442,4,4,0,17733,17219,17990,30611
460801.94,5262491.04,43.31,30037,2,4,0,37265,33153,30326,39632
460801.69,5262492.22,32.18,28324,3,4,0,29555,28527,28013,23712
460801.77,5262491.86,31.83,28606,2,4,0,30583,27756,27756,27472
460801.73,5262492.03,30.21,29802,3,4,0,38293,36494,36237,32711
460801.89,5262491.28,37.59,27632,1,4,0,26471,23901,26471,23043
460801.84,5262491.55,31.6,28963,1,2,0,27242,24672,24415,28074
460801.93,5262491.09,32.35,29385,2,3,0,24929,23644,24672,25275
460802.19,5262489.9,43.94,28104,1,3,0,25186,24672,26985,25668
460801.38,5262493.69,0,28124,4,4,2,19532,19275,21331,22156
460802.19,5262489.88,37.02,27986,2,4,0,12593,12079,15677,23407
460802.15,5262490.11,34.84,29818,3,4,0,14649,13878,17990,18282
460802.23,5262489.7,38.81,28602,1,4,0,30069,28270,28527,29415
460802.17,5262489.99,32.06,29107,3,3,0,19532,19018,22359,18613
460802.33,5262489.26,39.06,29477,1,3,0,20817,20046,22102,23193
460802.24,5262489.64,35.47,29756,2,3,0,13364,13878,17733,20090
460802.25,5262489.6,32.22,28530,4,6,0,24929,24158,25957,26299
460801.55,5262492.9,0,29808,6,6,2,14392,14906,18247,16977
460802.14,5262490.13,26.97,27655,5,6,0,15163,14649,19532,17296
460802.42,5262488.84,39.66,27829,2,6,0,13364,12593,16962,20417
460802.43,5262488.78,40.35,28206,1,6,0,12079,11308,16191,19653
460802.32,5262489.28,35.3,28720,3,6,0,20046,19789,22873,19212
460802.27,5262489.55,25.65,28199,4,4,0,30840,29041,31097,25538
460802.51,5262488.41,36.87,28245,2,4,0,13878,13621,17219,19969
460802.41,5262488.85,32.51,27537,3,4,0,15934,15677,18504,19835
460802.59,5262488.05,40.49,29818,1,4,0,19018,19275,22616,17722
460802.75,5262487.3,40.47,30205,1,2,0,21074,20046,21845,23987
460802.71,5262487.46,38.9,27980,2,2,0,17733,17733,20817,23417
460802.83,5262486.91,40.33,30506,1,2,0,18504,18247,19532,24885
460802.9,5262486.6,39.69,29936,1,3,0,17733,17219,19275,25536
460802.6,5262488.01,25.88,28560,2,3,0,37779,36237,37265,24997
460802.05,5262490.57,0.1,28137,3,3,0,17733,18247,22873,12149
460802.48,5262488.54,17.09,28678,4,4,0,20046,18504,19275,28187
460802.66,5262487.7,25.5,28301,3,4,0,22102,19532,21331,25351
460802.92,5262486.51,37.27,30077,1,4,0,12850,12593,16448,18840
460802.71,5262487.49,27.54,28062,2,4,0,21845,19532,21588,21200
460802.87,5262486.71,31.1,27813,3,3,0,21588,20303,22102,20407
460802.56,5262488.18,12.61,28845,3,3,0,34438,30069,27242,40515
460803.15,5262485.45,39.79,28166,1,3,0,22616,21588,21845,28744
460803.06,5262485.85,35.91,28180,2,3,0,11308,12079,15934,22960
460803.23,5262485.08,39.43,30984,1,1,0,27499,25443,25957,30029
460803.23,5262485.06,35.6,28107,2,2,0,11308,13107,16448,23278
460803.36,5262484.46,38.03,29847,1,5,0,16448,16191,19789,24534
460803.25,5262484.94,33.13,29353,4,5,0,32896,28527,25957,29577
460802.68,5262487.61,6.43,27842,5,5,0,32639,29041,26728,35004
460802.76,5262487.27,5.82,28284,4,4,0,27756,23644,21331,31929
460803.48,5262483.9,36.34,27721,2,3,0,21845,19275,20046,33993
460803.57,5262483.49,36.88,27216,2,4,0,35980,33153,27499,40483
460803.44,5262484.08,27.15,28868,2,3,0,38036,33924,31097,34238
460803.51,5262483.75,26.27,28055,2,3,0,35723,31354,27242,34628
460803.73,5262482.72,37.21,31587,1,3,0,30840,26471,21845,40195
460803.91,5262481.91,41.1,28966,1,2,0,16191,14649,15677,27476
460803.14,5262485.49,0.1,29212,3,3,0,35209,32125,28784,35221
460803.98,5262481.56,40.9,30362,1,3,0,39321,35723,33153,25580
460804.1,5262481,39.23,28461,2,3,0,32639,28527,24415,38245
460804.44,5262479.42,40.63,31119,1,1,0,18247,17476,16962,36983
460804.51,5262479.09,39.94,30404,1,1,0,19018,19018,18761,31236
460804.55,5262478.9,33.87,30824,2,2,0,15420,15163,16705,24585
460804.62,5262478.58,37.39,29405,1,2,0,20817,20817,22873,22646
460803.96,5262481.66,0.07,27695,3,3,0,12336,12850,16962,14285
460804.63,5262478.54,33.83,28252,2,3,0,16448,16705,17990,29659
460804.78,5262477.84,37.22,30631,1,3,0,13878,14392,16705,21741
460804.74,5262478.03,35,27649,2,3,0,13878,14906,18761,23107
460804.67,5262478.38,31.41,28157,3,3,0,16705,16448,17733,26839
460804.87,5262477.41,37.62,30847,1,3,0,15677,14906,16705,22631
460804.13,5262480.87,0,27518,3,3,2,21588,20303,22616,13931
460804.75,5262478,31.13,27632,2,3,0,28527,26728,26471,35493
460804.84,5262477.55,31.88,28946,2,4,0,24415,24158,24929,32505
460804.79,5262477.79,29.26,27642,3,4,0,32639,30583,30326,31831
460804.22,5262480.47,0,27839,4,4,2,15420,14135,17476,12055
460804.87,5262477.45,29.05,27596,3,3,0,17219,16705,18247,22097
460805.02,5262476.74,36.95,30231,1,3,0,16962,16448,17990,23185
460804.93,5262477.15,32.36,28609,2,3,0,20303,19532,20303,33553
460805.09,5262476.39,36.58,31168,1,1,0,28527,27242,27499,26847
460805.17,5262476.02,36.33,30775,1,1,0,23387,23130,21331,31708
460805.25,5262475.66,32.59,29251,2,2,0,14649,14135,17733,23413
460805.32,5262475.35,35.88,30552,1,2,0,15677,15420,17476,27297
460805.41,5262474.92,31.9,28697,2,3,0,19789,20046,23387,27716
460805.5,5262474.51,32.74,29172,2,2,0,13107,13621,16705,23923
460805.55,5262474.29,35.35,30211,1,2,0,24415,23644,25957,23463
460805.49,5262474.53,27.94,28206,2,3,0,11308,11051,14906,20477
460805.58,5262474.12,32.73,29946,1,3,0,12850,13107,17733,21472
460805.04,5262476.63,0.15,31057,3,3,0,28270,26471,22102,32609
460805.14,5262476.21,0.63,31194,2,2,0,23387,21074,18504,31046
460805.21,5262475.86,0.43,29349,3,3,0,38807,35466,31097,41280
460805.83,5262472.94,33.98,29454,1,3,0,14906,16191,17733,27962
460805.71,5262473.54,27.15,29779,2,3,0,17476,16962,19532,19789
460805.7,5262473.58,21.98,29107,3,4,0,13621,14392,19532,16086
460805.78,5262473.18,26.7,29490,2,4,0,12336,13107,15934,23739
460805.3,5262475.42,0.57,29700,4,4,0,35723,32639,28527,41172
460805.38,5262475.07,0.3,29864,3,3,0,33410,31868,26985,39415
460805.87,5262472.8,26.83,30549,1,3,0,13621,14135,17990,22959
460805.79,5262473.15,22.72,28216,2,3,0,13621,13878,17476,20975
460805.46,5262474.68,0,30965,2,2,2,25700,25443,23644,31833
460805.64,5262473.88,0.42,29281,2,2,0,32125,31354,29812,35589
460805.8,5262473.11,0.72,31686,1,1,0,29555,28270,27242,34381
460805.87,5262472.81,0,31735,1,1,2,16705,17733,20560,22072
460799.64,5262502.66,38.83,29752,2,3,0,39321,34181,31868,38567
460799.65,5262502.62,35.5,28841,4,5,0,28270,25186,23644,32918
460799.77,5262502.08,40.23,29746,2,5,0,24929,20560,20817,34147
460799.74,5262502.19,35.98,27872,3,3,0,28527,24672,22616,35863
460799.91,5262501.4,42.57,29949,1,3,0,26728,22873,19789,40441
460800.01,5262500.96,43.31,31076,1,2,0,43176,38550,34952,42153
460800.11,5262500.48,40.52,28314,2,3,0,23644,20817,19789,33055
460800.16,5262500.25,42.52,30113,1,3,0,25700,22873,21845,36584
460800.24,5262499.88,42.53,29222,1,4,0,26728,24158,23901,31532
460800.06,5262500.71,35.1,28986,3,4,0,38807,33924,31097,33131
460800.14,5262500.33,34.97,28606,1,2,0,33924,29555,26214,37879
460800.15,5262500.29,31.95,28081,1,2,0,36237,31868,29812,30964
460799.46,5262503.51,0.28,29575,3,3,0,20817,19275,18247,25863
460800.39,5262499.18,35.5,27698,2,4,0,37265,33153,29812,32833
460800.66,5262497.94,46.55,30975,1,4,0,30326,26214,24929,35455
460799.76,5262502.11,9.21,27600,3,4,0,35723,33924,31097,37262
460800.76,5262497.46,46.77,31070,1,2,0,34695,30326,27499,36937
460800.37,5262499.28,30.82,28914,2,2,0,29041,25957,25957,33245
460800.84,5262497.07,46.5,30860,2,2,0,40349,35980,30583,38348
460800.9,5262496.81,48.92,28442,1,2,0,31868,28270,26214,31078
460800.92,5262496.72,45.82,28209,2,5,0,38036,32125,26214,39219
460800.99,5262496.4,48.87,30070,1,5,0,29555,25700,23387,32616
460800.63,5262498.04,34.68,27603,3,5,0,39835,34952,32382,32817
460800.72,5262497.65,34.52,28137,5,5,0,45746,41377,37265,37532
460800.98,5262496.41,45.05,29500,2,5,0,38807,32896,29298,39501
460801.07,5262496.01,48.46,28969,1,5,0,30583,26471,23901,35668
460800.94,5262496.6,43.21,29149,3,5,0,30326,25443,23130,37265
460801.06,5262496.07,44.29,29258,2,3,0,30326,25957,23901,36559
460801.29,5262495.01,50.13,29779,1,2,0,40092,36494,33924,33909
460801.18,5262495.52,42.01,27881,3,3,0,38550,32896,28527,38439
460801.33,5262494.82,48.41,30106,2,3,0,47031,42148,36237,39544
460801.37,5262494.64,49.93,29267,1,3,0,43176,38293,34181,37306
460801.24,5262495.2,41.53,28402,3,3,0,34695,30069,27242,37880
460801.29,5262494.97,43.65,28019,2,3,0,38293,32639,29555,36289
460801.35,5262494.72,42.77,28409,3,3,0,34181,30326,29041,36904
460801.48,5262494.11,48.04,29929,1,3,0,36237,31097,28784,35301
460801.44,5262494.29,46.56,30522,2,3,0,42662,37779,34181,35807
460801.56,5262493.74,48.07,30686,1,4,0,32639,26728,25186,35588
460801.32,5262494.83,38.24,27868,4,4,0,37265,33153,31354,32847
460801.49,5262494.05,45.18,28304,2,4,0,33667,29298,25186,35936
460801.55,5262493.76,44.62,29733,3,3,0,31354,28784,27756,33059
460801.63,5262493.41,47.88,30011,1,3,0,36751,31354,28784,34781
460801.71,5262493.03,47.81,30280,1,3,0,23644,19789,18761,34117
460801.52,5262493.9,39.7,28651,3,3,0,27756,24415,22873,33301
460801.78,5262492.69,47.53,30293,1,3,0,27756,22873,21588,34846
460801.6,5262493.57,39.17,29320,3,3,0,28527,27242,26728,31575
460801.82,5262492.54,45.53,28812,2,2,0,37522,32639,28784,34147
460801.86,5262492.33,47.55,31201,1,2,0,38550,33667,31354,32899
460801.88,5262492.24,45.01,28193,2,2,0,34438,30583,25186,37735
460801.93,5262492,47.17,30994,1,2,0,39321,33667,28527,37026
460801.93,5262492,43.67,29277,2,2,0,33667,30326,25957,36970
460801.93,5262492.01,39.8,28874,2,2,0,22359,22616,22102,31066
460802.1,5262491.21,47.59,30755,1,2,0,38293,35980,33924,29158
460802.13,5262491.09,44.97,28012,2,4,0,36494,30840,26985,35982
460802.18,5262490.87,47.14,29399,1,4,0,19275,16705,16705,21529
460801.1,5262495.87,0,27816,4,4,2,19018,18504,19789,28525
460802.04,5262491.49,37.63,27757,3,4,0,17476,15934,18504,26566
460802.21,5262490.72,44.99,29556,2,4,0,42148,37779,35209,37447
460802.28,5262490.41,44.6,28976,1,4,0,22616,20817,21588,24099
460802.19,5262490.78,41,27672,2,4,0,24415,23901,26985,23581
460801.96,5262491.88,30.37,29094,3,4,0,32382,31097,31097,32761
460801.36,5262494.68,0.11,31492,1,1,0,19018,18504,22359,21198
460802.33,5262490.16,39.79,27731,1,2,0,13364,12336,14135,20782
460801.45,5262494.26,0.15,31646,2,2,0,19275,18761,21845,17429
460802.29,5262490.36,34.31,29838,2,3,0,14906,14906,17990,19837
460802.31,5262490.23,35.59,28815,1,3,0,20560,19532,20560,17311
460802.48,5262489.46,39.5,28183,1,3,0,22102,21331,22359,32481
460802.39,5262489.86,35.5,29765,2,3,0,13621,13621,18504,19630
460802.56,5262489.06,39.67,28533,1,4,0,29555,29041,32125,21140
460802.3,5262490.29,27.6,29035,3,4,0,14906,14649,19275,18480
460802.48,5262489.44,32.46,28334,2,3,0,32639,32125,32896,25624
460801.77,5262492.75,0,30273,3,3,2,15163,15677,17733,21170
460802.64,5262488.69,39.79,29900,1,3,0,19275,19275,22102,21313
460802.66,5262488.61,36.92,28225,2,4,0,25443,25957,29298,19587
460802.57,5262489.05,32.47,28265,3,4,0,16705,15934,19532,20643
460802.82,5262487.87,40.21,30529,1,1,0,16191,15677,19018,19309
460802.57,5262489.05,24.5,27613,5,5,0,15163,14649,18761,17656
460802.61,5262488.86,26.49,28199,3,5,0,15420,14649,17733,17187
460802.78,5262488.07,34.28,27695,2,5,0,20817,20303,23644,17739
460802.9,5262487.52,39.76,30057,1,5,0,18504,18504,21588,20676
460802.6,5262488.91,25.96,28304,4,5,0,17990,17733,20817,17716
460802.98,5262487.14,39.63,30191,1,2,0,13364,13878,16962,22923
