"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460707.95,5262503.49,0.43,28301,4,4,0,25957,24929,24158,16992
460708.32,5262504.63,0.29,28071,4,4,0,33667,31354,30840,25878
460709.35,5262507.83,1.15,31306,2,2,0,16448,16448,20046,19099
460711.57,5262514.68,0.16,28940,4,4,0,12079,12336,16191,14408
460712.55,5262517.69,0,30378,3,3,2,24929,24158,22873,22346
460712.66,5262518.03,0,27609,5,5,2,24672,23387,22359,25574
460707.51,5262501.46,13.04,31289,1,2,0,12850,14906,17733,0
460708.86,5262505.54,0,31312,3,3,2,21074,19789,23901,12976
460709.46,5262507.39,1.06,31122,2,2,0,13878,15420,21074,15634
460709.59,5262507.8,1.42,30575,3,3,0,17990,18247,21588,18617
460710.08,5262509.29,0.12,30352,3,3,0,27499,26214,24929,26844
460710.2,5262509.68,0.1,30329,2,2,0,28270,27756,26728,25469
460711.29,5262513.04,0.33,30408,2,2,0,12336,12593,17219,13869
460712.05,5262515.38,0,29205,2,2,2,25700,25186,26728,21096
460712.17,5262515.74,0,28294,3,3,2,25186,23901,22873,28807
460712.78,5262517.64,0,29562,2,2,2,30840,29812,28013,31008
460713.16,5262518.8,0,29779,2,2,2,32639,31097,26985,35182
460707.49,5262500.69,13.41,30218,1,2,0,36237,34952,33667,0
460707.72,5262501.39,13.03,31204,1,1,0,13621,14392,17733,0
460707.85,5262501.76,10.31,30503,2,2,0,24672,23387,24415,28255
460707.06,5262499.28,0.13,29372,2,2,0,20046,19789,21845,20516
460710.18,5262508.98,14.62,29923,2,3,0,13364,13878,17733,16558
460708.79,5262504.62,0,29611,3,3,2,37265,36237,35723,22386
460708.91,5262504.99,0,30978,2,2,2,22102,21331,23387,15240
460709.06,5262505.43,0,31971,1,1,2,16962,15677,21331,11101
460709.41,5262506.54,0.73,30165,2,2,0,52171,52171,51914,23894
460713.78,5262520.18,29.53,29310,1,2,0,12593,14649,20046,15833
460709.78,5262507.67,1.3,29140,2,2,0,16191,15934,19532,19150
460711.2,5262512.06,0.32,28032,3,3,0,14906,15677,17733,16709
460711.35,5262512.51,0.27,29906,3,3,0,12336,13107,17990,12033
460711.48,5262512.91,0.21,31184,2,2,0,13621,14135,17990,23027
460712.11,5262514.84,0,29756,2,2,2,12336,13107,16962,15466
460713.22,5262518.29,0,30808,2,2,2,29298,28270,25443,31563
460713.5,5262519.12,0,27835,3,3,2,28013,25700,23387,28974
460713.81,5262520.11,0,30850,2,2,2,29298,28270,27242,28927
460707.07,5262498.6,6.67,28317,2,2,0,13621,13621,17476,16566
460707.85,5262501.03,9.74,30159,2,3,0,15934,16191,16448,21446
460711.89,5262513.62,33.57,28265,2,3,0,21588,21845,20560,27878
460709.91,5262507.42,18.39,29241,2,3,0,17990,17990,20560,23251
460710.24,5262508.44,15.41,28484,2,3,0,23901,24672,26728,21030
460708.1,5262501.73,0,29392,3,3,2,15163,14906,19532,16785
460708.23,5262502.14,0.03,30716,3,3,0,15420,15934,20046,16570
460708.6,5262503.29,0,31122,2,2,2,30069,29555,30583,17132
460709.15,5262504.99,0,31597,1,1,2,20560,20303,24415,10910
460709.41,5262505.78,0,30703,2,2,2,16962,15677,20560,13019
460710.06,5262507.8,0.81,30031,3,3,0,24415,22873,25443,19187
460710.08,5262507.86,0,30342,3,3,2,20303,20046,23130,18860
460711.15,5262511.14,0.4,29933,3,3,0,23644,23644,23901,23138
460711.71,5262512.86,0.37,30313,2,2,0,12079,12593,15934,15147
460711.82,5262513.21,0.14,28406,4,4,0,22102,22616,24929,18266
460712.47,5262515.21,0,31309,2,2,2,15677,15420,17476,17763
460713.33,5262517.88,0,29759,2,2,2,29298,27499,25443,35650
460713.45,5262518.24,0,30909,2,2,2,33667,32125,29041,31436
460714.06,5262520.12,0,31479,2,2,2,34438,32382,29298,29176
460707.94,5262500.29,11.13,31224,2,3,0,20046,18247,18761,0
460711.63,5262511.78,31.44,28035,2,2,0,23644,22102,22102,32536
460710.09,5262506.97,18.58,29254,2,4,0,29298,28527,27499,23592
460708.82,5262502.93,0,30132,3,3,2,20817,20046,23130,15207
460708.94,5262503.3,0,31096,1,1,2,16191,15420,19789,13578
460709.04,5262503.6,0,31135,3,3,2,12850,12336,17476,9976
460709.46,5262504.91,0,31686,1,1,2,12336,12079,17990,12964
460709.71,5262505.68,0,30329,1,1,2,20303,18761,24415,16774
460714.29,5262520,29.43,30509,2,4,0,48059,50115,49601,16792
460710.26,5262507.37,0,30883,1,1,2,20046,19018,22616,14847
460710.37,5262507.72,0,31037,2,2,2,16448,16448,18761,16433
460711.6,5262511.51,0.16,30182,2,2,0,23387,23387,23644,23563
460712.14,5262513.18,0.1,28202,2,2,0,11308,12079,15163,14541
460712.91,5262515.56,0,29854,2,2,2,33153,32896,30583,34500
460714.04,5262519.05,0,29815,3,3,2,32382,30840,26471,36248
460711.84,5262511.63,31.47,28284,4,4,0,26214,24929,23901,29204
460709.27,5262503.51,0,31686,1,1,2,23130,22359,27499,9222
460709.4,5262503.9,0,31201,2,2,2,25700,23130,26728,13891
460709.65,5262504.69,0,31476,1,1,2,14906,15163,20817,14911
460713.75,5262517.5,27.23,29716,1,2,0,16705,16705,19789,12613
460710.33,5262506.77,0,31342,2,2,2,15420,14649,16962,13819
460715.54,5262523.06,32.42,29726,1,2,0,15934,15420,19018,18776
460711.68,5262510.93,0.32,28330,4,4,0,20817,21074,22873,21853
460712.07,5262512.16,0.11,30975,3,3,0,12593,13364,17990,16240
460712.23,5262512.65,0.24,28442,4,4,0,16962,17476,21331,16277
460712.48,5262513.41,0.22,29081,2,2,0,16448,16448,19789,18822
460713.28,5262515.88,0,28917,3,3,2,25186,24672,24158,27330
460713.4,5262516.24,0,28838,2,2,2,21331,21074,23644,20438
460713.97,5262518.01,0,28491,2,2,2,32382,31611,28013,32789
460714.23,5262518.79,0,29729,3,3,2,30583,28784,26471,32230
460714.84,5262520.69,0,31407,1,1,2,30069,27242,26471,26175
460708.64,5262500.74,0.01,28848,3,3,0,29812,27242,28784,22086
460713.56,5262516.12,32.44,30149,2,3,0,48316,48830,52171,22446
460708.9,5262501.56,0.08,28799,3,3,0,18247,17990,21331,19061
460709.02,5262501.94,0.03,29923,4,4,0,18761,19532,22359,18321
460713.62,5262516.3,30.18,28524,1,2,0,17219,16705,21074,15395
460709.31,5262502.82,0,30804,3,3,2,19789,19018,21588,12443
460713.74,5262516.66,30.06,29369,1,3,0,17476,16448,20303,14991
460709.69,5262503.98,0,30195,4,4,2,18761,16448,16191,15087
460714.04,5262517.59,27.91,30309,1,2,0,18247,15934,21845,13554
460709.94,5262504.76,0,29575,2,2,2,18247,17990,20817,22931
460710.22,5262505.62,0,30008,2,2,2,28784,26214,27756,17809
460714.79,5262519.91,31.04,30132,1,2,0,24415,21331,23387,17413
460710.35,5262506.05,0,30588,2,2,2,47802,47545,48573,23350
460714.25,5262518.2,25.87,28900,1,2,0,16705,15677,18504,20947
460710.9,5262507.74,0,29903,3,3,2,17990,17219,19532,21323
460715.87,5262523.25,32.51,29828,2,3,0,19275,17990,19275,20674
460712.1,5262511.44,0,28989,2,2,2,18761,19018,20303,24591
460713.53,5262515.84,0,29041,3,3,2,29041,28013,26471,28545
460713.89,5262516.95,0,28969,3,3,2,29041,27756,26214,33991
460714.01,5262517.32,0,28619,2,2,2,32639,30840,26214,35221
460714.39,5262518.48,0,28497,3,3,2,28784,27499,26728,30425
460713.36,5262514.55,28.74,29333,2,4,0,18247,17990,25186,16575
460713.94,5262516.37,30.07,29707,1,2,0,23130,22359,24158,15604
460710.12,5262504.41,0,30237,3,3,2,20046,19789,21331,20300
460715.02,5262519.7,31.41,30110,1,2,0,28527,26214,25957,21118
460713.96,5262516.25,0,32099,1,1,2,17990,17990,20046,22495
460714.84,5262518.97,0,29644,3,3,2,26728,24929,23387,32554
460715.76,5262521.79,0.17,28950,3,3,0,28013,26214,24415,28138
460715.91,5262522.26,0.68,30060,2,2,0,31868,30069,28013,34848
460714.63,5262517.34,27.9,28753,2,3,0,20303,19532,20303,22220
460710.96,5262505.85,0,29212,3,3,2,23901,22873,24672,24035
460715.13,5262518.71,0,30024,3,3,2,24672,22616,21588,30947
460714.81,5262516.92,27.6,28130,2,2,0,27499,27242,25957,27279
460714.06,5262514.58,20.87,28304,3,4,0,24929,24158,25443,20460
460714.42,5262515.7,22.43,29094,2,4,0,25443,25186,26471,15299
460714.8,5262516.72,0,28606,3,3,2,27756,26471,24672,28385
460715.84,5262519.94,0,29186,3,3,2,23901,21845,20817,21157
460715.97,5262520.34,0,29274,3,3,2,24672,23387,23130,25613
460716.53,5262522.05,0,28543,4,4,2,29298,28527,27242,34546
460711.36,5262505.33,22.26,30162,2,2,0,26214,25186,23644,31298
460715.45,5262517.79,0,28805,3,3,2,19275,18247,20046,22867
460716,5262519.51,0,28897,3,3,2,31868,29555,27756,28370
460716.52,5262521.12,0,30716,3,3,2,26985,25700,25700,23471
460717.03,5262522.67,0,29421,3,3,2,26985,25700,26471,26809
460712.6,5262508.15,13.35,29818,4,4,0,27499,26214,25443,24306
460715.49,5262517.14,29.24,28638,2,3,0,30583,28784,26728,33430
460712.99,5262509.28,0.54,28294,2,2,0,17990,19532,22616,21471
460715.32,5262516.44,0,28877,2,2,2,30069,28270,26985,30992
460716.73,5262520.79,0,29218,3,3,2,28270,26471,24929,28508
460717.27,5262522.46,0,29281,3,3,2,29041,27242,25957,26138
460717.65,5262523.64,0,31771,1,1,2,11822,12593,18761,8937
460712.21,5262505.88,21.46,29431,3,3,0,25443,24929,24929,24790
460712.34,5262506.29,21.42,28347,3,3,0,21845,22102,23644,24019
460715.45,5262515.9,24.73,30808,2,3,0,24672,24415,25700,20420
460717.34,5262521.77,30.03,29844,3,4,0,16962,16705,18247,24316
460717.61,5262522.58,30.32,28841,2,3,0,23644,24415,26214,20785
460716.01,5262517.47,0,28474,3,3,2,22102,21331,21331,19168
460717.09,5262520.81,0,29077,4,4,2,29298,27499,25957,27565
460717.55,5262522.22,0,29533,3,3,2,33410,31868,28784,31363
460717.81,5262523.01,0,30925,2,2,2,30840,30583,29298,20206
460711.8,5262503.74,19.93,28851,2,3,0,18761,18761,19275,0
460712.85,5262507,22.1,27937,1,1,0,15934,15934,16191,29138
460711.86,5262503.81,0,28897,3,3,2,22102,21074,21588,21595
460712.19,5262504.84,0.19,28065,3,3,0,15420,15420,18504,19551
460712.3,5262505.16,0,28465,4,4,2,29298,28527,28527,28205
460712.6,5262506.1,0,28006,3,3,2,26214,25186,25186,25225
460712.97,5262507.24,0,30129,2,2,2,21845,22616,23130,22806
460713.09,5262507.6,0,30673,4,4,2,16191,15934,18761,13976
460714.16,5262510.33,31.79,28730,3,4,0,31611,31354,30069,27099
460712.89,5262506.37,21.84,30404,2,2,0,18761,17733,17476,27986
460712.06,5262503.68,0,30811,2,2,2,24672,23644,23901,19276
460716.09,5262516.25,24.67,27567,2,4,0,14649,14649,16705,17790
460712.67,5262505.54,0,30188,2,2,2,28013,26214,24158,29258
460716.27,5262516.79,23.65,28442,2,3,0,25443,24929,25186,28316
460713.08,5262506.81,0,31446,2,2,2,19789,19532,20817,14820
460713.77,5262508.95,0,30480,2,2,2,22102,21845,23130,15964
460714.54,5262511.32,0,29697,2,2,2,12079,12593,18504,18202
460717.75,5262521.2,0,29333,2,2,2,27499,26214,24672,30873
460718.02,5262522.03,0,29569,3,3,2,25443,23387,22359,25345
460718.51,5262523.54,0,29228,2,2,2,15420,15677,21074,11062
460712.56,5262504.56,20.26,29972,3,3,0,25957,24929,24158,26248
460713.15,5262506.24,0,30929,2,2,2,20303,19532,21074,22235
460713.39,5262507,0,31548,2,2,2,21588,20817,21588,18678
460713.5,5262507.34,0,31302,3,3,2,22102,21331,23901,20446
460716.33,5262516.15,18.52,28894,2,3,0,20303,19275,22359,15420
460714.4,5262510.1,0.47,30696,3,3,0,12850,12593,17476,8489
460715.95,5262514.88,0,27858,3,3,0,23387,23130,22616,28613
460717.95,5262521.05,0,28953,3,3,2,21588,20303,19275,28746
460718.11,5262521.52,0,28645,2,2,2,25957,24672,23387,31013
460718.36,5262522.31,0,30614,2,2,2,26728,26214,25957,17905
460718.47,5262522.63,0,31587,2,2,2,15163,15163,19532,9707
460718.59,5262523,0,31263,2,2,2,14135,14392,18761,10301
460716.69,5262516.34,30.11,28465,2,3,0,28013,26985,26214,24317
460712.59,5262503.53,0,29841,4,4,2,17990,17476,17476,24932
460712.74,5262504,0,28569,3,3,2,27499,27242,25186,28046
460713.02,5262504.88,0,29959,2,2,2,19275,18761,19532,23909
460713.44,5262506.15,0,31132,3,3,2,22359,21074,21588,25773
460713.55,5262506.51,0,29507,2,2,2,31354,29812,26214,32565
460713.79,5262507.24,0,30483,2,2,2,18761,18247,20303,19331
460714.55,5262509.58,1.32,31519,2,2,0,29041,29555,27756,13456
460714.47,5262509.31,0.03,29140,2,2,0,10280,11565,16448,8545
460714.58,5262509.67,0.73,30106,1,2,0,10280,11565,16448,8502
460717.46,5262518.61,11.19,27989,3,4,0,17476,16962,17733,22549
460718.63,5262522.14,0,30578,3,3,2,27499,26985,29298,24068
460718.84,5262522.8,0,30703,2,2,2,13364,14392,20303,11677
460719.1,5262523.59,0,29487,2,2,2,11308,12593,18247,12474
460712.54,5262502.6,0,29326,2,2,0,23644,22359,23387,31253
460713.27,5262504.83,0,30575,2,2,2,19018,19018,21074,21128
460713.41,5262505.27,0,30948,2,2,2,20046,19532,22359,15451
460713.69,5262506.13,0,30844,2,2,2,29812,27499,25443,30188
460713.78,5262506.43,0,28140,2,2,2,35209,32639,29555,33073
460714.02,5262507.14,0,31332,2,2,0,16962,16448,20046,17830
460714.5,5262508.64,1.21,30804,1,2,0,11308,12593,16448,11678
460714.45,5262508.46,0,28471,2,2,2,24415,24158,23644,30721
460714.91,5262509.89,0,30948,2,2,2,14135,15934,20817,8698
460715.29,5262511.07,0,29759,3,3,2,19789,20303,24415,24263
460718.32,5262520.39,0,27740,4,4,2,26985,24415,22616,30667
460718.45,5262520.8,0,28425,3,3,2,32125,30069,28784,33767
460718.58,5262521.2,0,28376,4,4,2,29812,27756,26214,30731
460718.72,5262521.63,0,29900,3,3,2,19532,18761,19532,17420
460718.85,5262522.03,0,29284,4,4,2,15163,15420,19275,15801
460719.07,5262522.71,0,30608,2,2,2,12593,13878,19018,11627
460719.44,5262523.85,0,29284,3,3,2,12850,14649,19532,13793
460713.72,5262505.43,0,30703,2,2,2,23387,23130,23387,29531
460714.08,5262506.56,0,28304,2,2,2,32125,30840,28784,25900
460714.28,5262507.17,0,31535,2,2,2,11565,12079,16448,9018
460714.41,5262507.55,0,31384,1,1,2,12079,12593,18761,8755
460714.61,5262508.17,0,30391,3,3,2,11822,10794,17219,11661
460714.99,5262509.34,0.19,29467,2,2,0,12079,13107,19275,8838
460715.12,5262509.74,0.19,30329,2,2,0,10537,11822,17476,9000
460715.73,5262511.63,0,28995,2,2,2,27242,27499,28013,20470
460716.21,5262513.12,1.22,29326,2,2,0,14135,15677,18761,18100
460716.5,5262513.99,1.17,28648,1,1,0,25700,24158,24415,15039
460716.77,5262514.85,0.04,29448,3,3,0,32896,30069,29555,31914
460717.84,5262518.13,0,28130,3,3,2,25443,23901,23901,29679
460717.96,5262518.51,0,30637,3,3,2,20817,19275,19789,27738
460719.16,5262522.18,0,30283,2,2,2,14135,14906,19275,12504
460719.26,5262522.51,0,30499,2,2,2,13107,13878,17990,11917
460719.49,5262523.22,0,29733,2,2,2,12593,12850,17990,14250
460713.94,5262505.22,0,31663,1,1,2,12850,13621,17990,11876
460714.3,5262506.32,0,29474,3,3,2,26214,26214,26471,20275
460714.62,5262507.3,0,30608,2,2,2,12079,13364,19018,9781
460715.22,5262509.15,0,31243,1,1,2,11565,12593,19018,8759
460715.73,5262510.7,0,31502,1,1,2,8738,9766,16191,8009
460716.92,5262514.37,1.33,29572,4,4,0,36237,33667,31354,30647
460719.01,5262520.82,0,29916,2,2,2,24158,22873,21845,24213
460719.62,5262522.69,0,30296,2,2,2,13364,13878,17219,11207
460719.75,5262523.1,0,29402,4,4,2,28013,27499,27499,17736
460719.88,5262523.48,0,28514,3,3,2,17990,17476,21074,14385
460712.12,5262498.45,0,29605,3,3,2,29812,29041,28270,27014
460716.38,5262511.72,28.02,29549,2,4,0,14135,13621,17219,16393
460718.22,5262517.42,31.92,29143,2,4,0,26985,26985,26471,25199
460714.03,5262504.34,0.24,29104,2,2,0,29555,29555,28784,23044
460714.4,5262505.47,0,31417,2,2,2,14392,14135,16448,20067
460714.86,5262506.89,0,30952,2,2,2,28013,28527,34438,10783
460715.77,5262509.69,0,31646,1,1,2,9252,10280,17219,8044
460715.89,5262510.05,0,31073,2,2,2,8481,10023,15677,8706
460716.93,5262513.25,1.11,30519,2,2,0,21845,20560,21331,20113
460718.43,5262517.89,0,28537,3,3,2,31097,29298,27242,29621
460718.68,5262518.63,0,29516,2,2,2,29298,27242,25957,29197
460718.8,5262519,0,29566,2,2,2,31354,29555,28013,30008
460718.95,5262519.46,0,29582,2,2,2,27499,26214,24672,28414
460719.73,5262521.86,0,29841,2,2,2,14906,15420,18247,16672
460719.87,5262522.29,0,30093,3,3,2,24415,23644,23644,21688
460712.56,5262498.82,0,31594,1,1,2,16448,15934,18761,10426
460712.85,5262499.7,0.02,29657,3,3,0,19532,19532,22102,20146
460717.8,5262515.12,29.75,28717,2,2,0,20046,19789,21331,19294
460718.09,5262516.01,28.83,29018,2,3,0,28784,28527,27756,24735
460713.97,5262503.15,0.13,28242,3,3,0,28527,28270,27499,27684
460714.25,5262504.01,0.32,28828,2,2,0,21845,21588,22616,22806
460714.72,5262505.48,0,30808,2,2,2,20560,19789,22102,19466
460714.83,5262505.81,0,31378,2,2,2,30069,29555,31611,13421
460714.95,5262506.16,0,31250,2,2,2,14906,15420,21331,9980
460715.07,5262506.54,0,30847,2,2,2,13621,13621,19789,9578
460715.39,5262507.52,0,31312,1,1,2,16191,16448,21845,10048
460715.85,5262508.95,0,31623,1,1,2,12593,12593,17476,8264
460715.98,5262509.33,0,31548,1,1,2,9252,10280,17219,7842
460719.38,5262519.81,0,29962,2,2,2,29041,28013,25700,27990
460719.62,5262520.53,0,30418,2,2,2,19789,19532,21845,11734
460719.99,5262521.7,0,30287,3,3,2,18761,18504,18761,23222
460720.49,5262523.22,0,29549,4,4,2,27499,27499,26985,21105
460718.6,5262516.59,28.53,30352,1,1,0,19018,18504,20046,22367
460714.61,5262504.15,0.28,27878,4,4,0,25957,25957,25443,20021
460714.85,5262504.9,0,29333,3,3,2,26214,25957,28013,16798
460715.41,5262506.62,0,28442,3,3,2,13107,14392,20046,9044
460715.87,5262508.02,0,27783,2,2,2,20560,20303,24158,13633
460716.74,5262510.71,0,28144,2,2,2,12593,13878,18761,10085
460717.7,5262513.66,1.14,28448,3,3,0,22873,22873,23901,19862
460719.12,5262518.04,0,28320,3,3,2,28527,27242,26214,26861
460719.6,5262519.52,0,29012,3,3,2,28527,27499,27499,25598
460720.23,5262521.44,0,30349,2,2,2,23130,22359,24158,23458
460720.61,5262522.61,0,29172,2,2,2,27499,26214,25957,29301
460720.73,5262522.99,0,30041,3,3,2,27756,26728,25186,21783
460720.86,5262523.4,0,31116,2,2,2,16191,14906,18247,16028
460718.67,5262515.79,26.2,28720,2,3,0,28270,27242,26471,22148
460718.65,5262515.72,24.26,28252,3,4,0,25186,25443,26471,16884
460715.29,5262505.23,0,30434,2,2,2,16191,15677,18761,14018
460715.39,5262505.51,0,30503,2,2,2,21845,20817,22102,11635
460715.64,5262506.28,0,31142,2,2,2,14649,15163,19789,10721
460715.87,5262507,0,31669,1,1,2,10794,11822,18247,9472
460716.07,5262507.62,0,31768,1,1,2,11051,11565,17476,11958
460716.93,5262510.26,0,30781,2,2,2,13364,14135,19018,14441
460718.19,5262514.14,1,28704,2,2,0,16705,17476,20303,20490
460719.39,5262517.84,0,29244,4,4,2,24929,24929,24929,25633
460719.77,5262519,0,31011,4,4,2,18247,17733,20560,12331
460719.9,5262519.4,0,31679,2,2,2,20303,19532,21845,12023
460720.14,5262520.12,0,31650,1,1,2,15163,15420,20046,10113
460720.25,5262520.49,0,31512,1,1,2,19275,18761,21845,12367
460720.66,5262521.75,0,30323,3,3,2,20817,19789,20046,24004
460720.78,5262522.12,0,30808,2,2,2,23387,20817,21074,25288
460715.47,5262504.59,0,27760,2,2,2,27756,28013,27499,30900
460715.7,5262505.29,0,31696,1,1,2,17476,17476,20817,13005
460715.91,5262505.94,0,31233,2,2,2,12079,12593,17990,12263
460716.16,5262506.69,0,31666,1,1,2,8995,10537,16191,8532
460716.42,5262507.51,1.06,31945,1,1,0,10280,11822,18504,8731
460716.89,5262508.94,0,31253,1,1,2,22102,21331,23130,16758
460718.27,5262513.21,0.85,30178,3,3,0,15934,15677,19018,15463
460720.8,5262520.99,0,31237,2,2,2,15677,15677,18247,13975
460721.18,5262522.14,0,29965,3,3,2,26471,24672,24672,24057
460713.89,5262498.79,0,29097,3,3,2,28270,28527,26985,32719
460720.39,5262518.98,31.75,29310,1,3,0,16962,17219,18504,16766
460715.84,5262504.77,0,29969,3,3,2,17733,17990,19275,13325
460716.06,5262505.45,0,31889,1,1,2,12593,13107,17219,11084
460716.43,5262506.59,0,31361,2,2,2,10280,11565,16705,7801
460716.68,5262507.36,0,31653,2,2,2,12079,12593,18504,10071
460716.8,5262507.73,0,29749,2,2,2,21845,21331,25186,24650
460716.92,5262508.08,0,29228,3,3,2,25186,24672,24929,25504
460717.04,5262508.47,0,30637,3,3,2,22359,21588,23387,18969
460717.65,5262510.33,0,27763,4,4,2,14906,14649,19275,16660
460719.7,5262516.66,0,29670,2,2,2,24929,23644,24929,24598
460720.19,5262518.15,0,27724,2,2,2,23901,24158,25700,22886
460720.67,5262519.65,0,31830,1,1,2,12593,13107,17219,11401
460721.05,5262520.81,0,31643,2,2,2,16705,16191,19018,11777
460721.58,5262522.43,0,30906,2,2,2,26471,25443,25443,22257
460718.66,5262512.79,33.08,29592,1,2,0,10794,11308,16191,24107
460713.83,5262497.73,0,30680,2,2,2,10794,11308,16448,15133
460718.97,5262513.76,33.84,29769,1,2,0,17219,17219,17990,21981
460716.88,5262507.12,0.96,29779,2,2,0,12079,13621,19789,9880
460716.99,5262507.46,0,30155,2,2,2,12850,13107,18504,12320
460717.1,5262507.8,0,29670,3,3,2,19789,19018,21845,20591
460717.47,5262508.91,0,29051,2,2,2,22616,21588,22359,24075
460717.95,5262510.41,0,29343,4,4,2,23387,22359,24672,18223
460718.85,5262513.18,0.36,29903,2,2,0,11822,12336,17990,15164
460721,5262519.78,0,29425,3,3,2,20560,20046,22873,17915
460721.11,5262520.13,0,30057,3,3,2,24158,22873,22616,22204
460721.24,5262520.53,0,31142,1,1,2,19275,17990,20046,15577
460721.39,5262520.99,0,31745,1,1,2,22616,22102,25700,12114
460721.52,5262521.4,0,30706,2,2,2,24672,23901,25186,26144
460721.65,5262521.78,0,29307,2,2,2,29041,28013,25186,25896
460721.97,5262522.78,0,29575,3,3,2,29041,27756,25957,32474
460718.81,5262512.37,33.3,29444,1,2,0,12079,12079,16191,15747
460716.52,5262505.14,0,28615,3,3,2,19275,19532,20817,13436
460717.13,5262507.02,0,31863,1,1,2,10794,11565,17990,9621
460717.36,5262507.72,0,31679,1,1,2,15934,15677,19018,12000
460717.5,5262508.14,0,30857,3,3,2,28527,26985,28784,22298
460718.12,5262510.05,0,28887,2,2,2,16191,15163,16962,18491
460713.49,5262494.83,0,29788,2,2,2,20560,20817,21588,22599
460716.51,5262504.09,0,29533,3,3,2,25700,25443,25186,19809
460718.84,5262511.38,16.66,29795,2,3,0,26214,25957,25700,21881
460718.96,5262511.74,16.53,29464,2,3,0,15934,15934,17990,19941
460721.39,5262519.3,32.74,29438,1,3,0,17733,18504,20046,19419
460717.36,5262506.72,0.85,31984,1,1,0,14906,15420,18504,11370
460717.37,5262506.73,0,31804,1,1,2,12079,12850,17733,9320
460717.6,5262507.44,0,31587,1,1,2,15163,15163,20560,11477
460718.01,5262508.7,0,29536,2,2,2,19789,20046,22616,20797
460718.28,5262509.55,0.24,29294,2,2,0,20303,20046,22359,26491
460718.47,5262510.14,0,31256,2,2,2,24929,23644,24929,20180
460719.01,5262511.8,0.65,27898,3,3,0,22873,23130,23130,24962
