"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460677.04,5262511.72,0.98,30270,3,3,0,19532,19275,20046,21897
460677.18,5262512.17,0.14,29054,2,2,0,20046,20046,19018,28828
460677.4,5262512.84,0.4,29621,3,3,0,22873,22359,20817,31964
460672.29,5262495.68,0,31332,1,1,2,39578,34952,32125,0
460672.43,5262496.09,0.22,31555,1,1,0,41120,34695,32639,0
460672.56,5262496.51,0.17,31938,1,1,0,44718,39835,35209,0
460672.83,5262497.35,0.32,31483,1,1,0,28784,25443,26214,24516
460672.99,5262497.85,0.61,31558,1,1,0,29812,25186,23901,21863
460673.13,5262498.29,0.66,31541,1,1,0,31354,28013,27756,14744
460673.2,5262498.52,0.33,31509,1,1,0,13107,12850,16962,12438
460673.29,5262498.78,0,31515,1,1,2,12593,12850,18504,12087
460673.45,5262499.29,0,31646,1,1,2,11565,11051,14392,9929
460673.58,5262499.71,0,31469,1,1,2,25700,22616,23387,10600
460673.73,5262500.17,0,31751,1,1,2,27499,23387,21845,18409
460674.07,5262501.23,0,31712,1,1,2,28013,25186,24929,16478
460674.26,5262501.83,0.32,31424,1,1,0,24672,20560,21331,13318
460674.34,5262502.09,0,31250,1,1,2,20046,16191,16962,15625
460674.59,5262502.87,0.44,31483,1,1,0,30069,26985,28013,23154
460674.94,5262503.95,0.88,30657,2,2,0,18247,17733,19275,25148
460675.08,5262504.42,1.27,28642,2,2,0,20303,20046,21074,24511
460675.36,5262505.29,0.06,28442,3,3,0,28270,26214,25443,30055
460675.63,5262506.13,0.91,29313,3,3,0,27242,26214,24929,26048
460677.97,5262513.56,13.19,28356,4,4,0,24415,23644,22359,24044
460677.29,5262511.32,0.87,28956,4,4,0,24672,23644,23130,25314
460677.41,5262511.7,0.64,30152,3,3,0,27242,25957,25186,25575
460673.15,5262497.4,0,31394,1,1,2,24672,21331,21331,23210
460673.28,5262497.81,0,31489,1,1,2,25443,20817,20560,24405
460673.4,5262498.2,0,31270,1,1,2,23387,21331,22616,12493
460673.54,5262498.63,0,31587,1,1,2,13878,13107,15934,11068
460673.95,5262499.91,0.77,30667,1,2,0,33153,28527,26214,14730
460674.07,5262500.29,0,31401,1,1,2,38807,34438,30583,19930
460674.21,5262500.74,0.34,31404,1,1,0,38036,33153,27499,17108
460674.3,5262501.01,0,31515,1,1,2,41377,36494,32639,19211
460674.51,5262501.66,0.25,31142,1,1,0,38807,32639,30069,16418
460674.76,5262502.43,0,31800,1,1,2,30583,26985,26985,21162
460674.89,5262502.85,0,31784,1,1,2,21588,19275,19789,15511
460675.85,5262505.87,0.84,29051,3,3,0,35466,32639,30069,25001
460676.41,5262507.63,0.19,28304,3,4,0,15420,15163,18504,17769
460678.24,5262513.44,12.48,30021,3,4,0,30583,30069,30583,24114
460678.29,5262513.58,11.46,28373,2,2,0,25443,25186,24672,22718
460672.81,5262495.46,0,31912,1,1,2,46003,40606,35723,0
460673.12,5262496.44,0.69,31387,1,1,0,42919,38036,33153,0
460673.14,5262496.51,0,31568,1,1,2,40092,35209,32639,0
460673.24,5262496.82,0,31722,1,1,2,26985,23130,21588,0
460673.52,5262497.68,0,31751,1,1,2,29298,26214,25957,19656
460673.9,5262498.87,0,31509,1,1,2,34695,30583,28013,13535
460674.25,5262499.96,0.2,31512,1,1,0,27756,23901,22102,24917
460674.44,5262500.57,0.82,31057,1,1,0,36494,32125,29298,26734
460674.86,5262501.88,0.79,31171,1,1,0,34952,29555,25186,23195
460675,5262502.32,0,31676,1,1,2,34181,28784,25700,17743
460675.15,5262502.79,0,31564,1,1,2,33153,29555,28013,15654
460678.88,5262514.65,24.16,29729,1,2,0,20817,19018,20560,20649
460675.41,5262503.6,0.65,30228,2,2,0,26471,23901,22102,20071
460675.59,5262504.17,0.89,29962,2,2,0,24672,24929,23901,27286
460675.71,5262504.56,0.88,29127,2,2,0,25443,22873,22359,19035
460676.2,5262506.09,0.4,28412,3,3,0,17476,16962,18247,16948
460676.83,5262508.07,0.26,29513,3,3,0,28270,28527,26728,27982
460678.57,5262513.56,6.91,29664,3,3,0,35980,34438,31354,30075
460678.6,5262513.64,6.18,29248,2,2,0,29041,27499,25700,25377
460673.32,5262496.2,1.85,28235,1,2,0,37265,33153,29298,0
460673.06,5262495.38,0,31410,2,2,2,38036,34695,31097,0
460673.5,5262496.78,2.56,28055,1,2,0,39835,35980,32639,0
460673.3,5262496.12,0,31433,1,1,2,40092,34952,33410,0
460673.41,5262496.47,0,31735,1,1,2,43176,37265,33153,0
460673.54,5262496.89,0.22,31607,1,1,0,44975,39835,35980,0
460673.64,5262497.18,0,31709,1,1,2,38550,33667,29812,18718
460674.17,5262498.84,0.9,31106,1,1,0,30840,25443,24415,15390
460674.26,5262499.14,0.6,31256,1,1,0,35209,30583,28013,17844
460674.38,5262499.5,0.42,31446,1,1,0,35466,30583,27499,19938
460674.61,5262500.22,0,31322,1,1,2,26985,22359,21845,28848
460674.74,5262500.63,0,31578,1,1,2,30840,24929,22359,32091
460674.84,5262500.96,0,31351,1,1,2,36751,31611,28270,24265
460674.99,5262501.42,0,31256,1,1,2,34952,30583,26728,28601
460675.58,5262503.25,0,31112,1,1,2,25443,23901,23644,29754
460679.24,5262514.92,23.99,30568,1,2,0,20303,20046,20560,25630
460679.31,5262515.12,23.43,30355,1,2,0,21588,21331,22616,24091
460675.89,5262504.22,0.3,29533,2,2,0,31354,28270,25443,24631
460679.21,5262514.8,22.02,28779,2,3,0,20817,19789,20303,28243
460676.03,5262504.68,0.35,29995,3,3,0,42919,38293,34695,24812
460676.13,5262504.98,0,28861,2,2,2,36751,32382,29555,28925
460676.33,5262505.61,0.66,29592,2,2,0,28270,25443,24672,31379
460679.38,5262515.31,20.34,29903,2,3,0,20817,20560,21074,22511
460676.56,5262506.32,0,29435,2,2,2,21845,21588,22873,22646
460679.3,5262515.05,18.02,29451,2,3,0,15934,15420,20046,18197
460676.8,5262507.1,0.08,28409,3,3,0,25443,24929,25700,23987
460679.4,5262515.34,17.67,28497,2,3,0,13364,13364,16448,19846
460677.15,5262508.2,0.37,29707,4,4,0,32125,30326,26728,31230
460679.35,5262515.18,16.43,29592,3,4,0,23130,23387,23901,23351
460677.92,5262510.6,0.77,28848,4,4,0,29298,27499,24672,29797
460679.45,5262515.39,0.28,28343,2,2,0,21331,21074,21588,25371
460679.58,5262515.78,0.25,29507,3,3,0,25186,24158,24158,29911
460673.84,5262496.86,3.62,28999,2,3,0,41634,38807,35723,0
460673.92,5262497.11,4.21,28678,1,3,0,41634,39064,35980,0
460673.5,5262495.74,0,31299,1,1,2,33410,29812,27499,0
460673.68,5262496.33,0.69,31197,1,1,0,42662,36751,32382,0
460673.85,5262496.83,0,31656,1,1,2,36237,31611,28013,0
460674.1,5262497.64,0,31479,1,1,2,35466,31868,30583,17779
460674.4,5262498.58,1,30771,1,2,0,25700,23130,22873,20768
460674.24,5262498.07,0,29313,2,2,2,25700,23387,22873,21048
460674.67,5262499.43,0.94,31355,1,1,0,39321,34181,28527,26259
460674.72,5262499.59,0.36,31391,1,1,0,37265,33153,27756,21651
460674.8,5262499.83,0,30991,1,1,2,37265,33924,31868,23983
460674.95,5262500.31,0,31332,1,1,2,39321,34438,32896,16932
460675.08,5262500.7,0,31443,1,1,2,44975,40092,35723,27660
460675.49,5262501.99,0,31591,1,1,2,41634,36237,31354,27346
460675.64,5262502.44,0,31519,1,1,2,46774,40092,35980,29255
460675.79,5262502.9,0,31846,1,1,2,44718,40349,36237,23435
460676.17,5262504.1,0.78,28543,2,2,0,29555,27499,24158,29668
460679.56,5262514.9,23.72,30735,1,2,0,24672,24672,24415,25065
460679.61,5262515.05,23.08,29739,1,2,0,19532,18504,19275,19699
460679.9,5262515.97,23.82,28101,1,2,0,34438,28784,26728,28735
460679.61,5262515.05,21.29,28075,2,3,0,37779,33410,31611,27593
460676.48,5262505.07,0,30545,3,3,2,34181,30840,28270,18921
460680.04,5262516.41,23.94,29815,1,3,0,30583,25957,23901,28295
460676.59,5262505.43,0.01,30552,3,3,0,26471,22873,22616,21952
460679.59,5262514.96,20.28,29094,2,3,0,32896,31354,30069,25740
460679.66,5262515.18,19.9,29874,1,2,0,17476,17219,19275,18259
460676.75,5262505.93,0,30395,2,2,2,23901,22102,22359,26303
460676.89,5262506.36,0,28615,2,2,2,26985,26471,25443,27931
460679.89,5262515.9,20.28,30565,1,2,0,15420,15163,19532,17049
460679.64,5262515.13,18.11,29074,2,2,0,20560,20560,23387,17269
460679.96,5262516.14,20.14,30178,1,2,0,19532,19275,22873,17547
460679.72,5262515.36,17.73,28258,2,3,0,17219,17219,17990,17694
460677.46,5262508.16,0.99,28674,3,3,0,29555,27242,25186,30852
460680.14,5262516.69,19.43,29149,2,3,0,25957,26214,24415,23809
460678.33,5262510.89,1.38,28648,2,2,0,30840,29041,26214,30926
460680.18,5262516.71,3.65,27747,3,3,0,19275,19275,21074,22829
460679.78,5262515.43,0.25,27786,6,6,0,20817,20817,22616,18777
460680.18,5262516.68,2.74,28429,5,6,0,19789,19532,20817,20291
460674.24,5262497.39,4.63,30205,1,2,0,33410,29812,26985,0
460673.73,5262495.76,0,31171,1,1,2,35980,31354,28527,0
460673.97,5262496.51,0.83,31404,1,1,0,39578,34695,31097,0
460673.97,5262496.5,0,31718,1,1,2,39064,33410,29555,0
460674.26,5262497.41,1.17,30054,1,2,0,45746,40863,36494,0
460674.43,5262497.94,1.36,28543,1,2,0,40349,35466,30326,25376
460674.5,5262498.18,0.92,30968,1,2,0,26214,23387,22616,17420
460674.64,5262498.61,0.9,29287,2,3,0,24929,23644,22616,20354
460674.87,5262499.33,1.48,30332,1,1,0,30069,28270,24929,22325
460674.92,5262499.5,0.98,31315,1,1,0,39578,35723,28784,30846
460675.02,5262499.79,0.6,31142,1,1,0,36751,33924,28527,26277
460675.25,5262500.51,0.54,31391,1,1,0,41891,37008,32125,23071
460675.43,5262501.08,1.05,30893,1,1,0,42148,37779,32639,27910
460675.64,5262501.73,0,31656,1,1,2,42919,35723,30840,27271
460675.93,5262502.62,0,31709,1,1,2,44718,38807,33153,26544
460676.27,5262503.71,0.81,29916,2,2,0,28013,27756,25957,31011
460679.64,5262514.42,23.56,29834,1,2,0,30069,27756,25957,23955
460679.79,5262514.89,23.4,29549,1,2,0,24415,23901,23901,23806
460676.36,5262504,0.53,30709,2,2,0,30069,27499,24415,32056
460680.12,5262515.94,23.78,28504,1,3,0,37008,31868,28784,23710
460676.65,5262504.89,0.74,29703,2,3,0,32382,27242,24415,25852
460679.84,5262515.02,21.1,29385,2,3,0,34695,30840,29041,24609
460680.23,5262516.27,23.6,29412,1,3,0,37265,33410,31354,25742
460679.94,5262515.34,20.88,29431,1,2,0,29298,27242,26985,26579
460676.8,5262505.36,0,30958,2,2,2,35980,32125,30840,21285
460679.87,5262515.11,19.6,30188,1,2,0,19275,18504,20560,15528
460680.17,5262516.07,19.78,29490,2,2,0,21845,21588,22873,18828
460677.54,5262507.7,0.95,30074,4,4,0,29555,28270,25186,29359
460680,5262515.5,17.69,27983,3,4,0,30840,29812,28784,28324
460677.54,5262507.69,0.12,28701,3,3,0,26985,26214,23901,27326
460680.35,5262516.64,19.29,28452,2,3,0,33410,32125,28527,28886
460678.21,5262509.77,0.69,28488,2,3,0,31097,29555,26471,32693
460678.57,5262510.9,1.41,29572,2,2,0,31097,29041,25957,27197
460680.36,5262516.53,3.18,28370,2,2,0,16962,17990,20560,18324
460680.41,5262516.68,1.68,29425,2,2,0,22616,21845,23387,21623
460680.43,5262516.73,0,29172,3,3,2,19275,19532,21588,24873
460680.53,5262517.05,0,28776,2,2,2,28784,28270,27756,27936
460673.85,5262495.51,0.14,31066,2,2,0,39321,34952,30840,0
460674.44,5262497.37,4.53,28517,1,2,0,35723,31354,28013,0
460674.07,5262496.19,0,31473,1,1,2,33667,28527,24929,0
460674.28,5262496.83,0.62,30732,1,2,0,46260,40863,35723,0
460674.77,5262498.41,3.09,29562,1,2,0,43947,38807,33153,23809
460674.65,5262498.02,1.46,30408,1,2,0,35723,31611,26471,25148
460674.68,5262498.11,0.74,30437,1,1,0,27499,25186,24158,20653
460675.14,5262499.57,2.67,31116,1,1,0,28270,27499,25700,20769
460675.05,5262499.27,0.72,31030,1,1,0,32639,31097,26471,28621
460675.99,5262502.24,6.13,30483,1,2,0,35980,32896,28270,28249
460675.39,5262500.33,0,31161,1,1,2,26985,23130,17990,31876
460675.53,5262500.76,0,31558,1,1,2,41634,37008,31868,27050
460675.6,5262500.98,0,31679,1,1,2,40349,35723,32125,24129
460675.98,5262502.15,0,29611,2,2,2,44718,38807,33410,28740
460676.08,5262502.48,0.7,30857,1,2,0,44204,38293,32639,28878
460676.22,5262502.92,0,31922,1,1,2,48059,44461,40349,26490
460676.63,5262504.18,0,31342,1,1,2,34695,30583,27242,22670
460676.86,5262504.91,0.73,31014,2,2,0,41891,37008,32896,27224
460676.88,5262504.97,0,31168,1,1,2,40606,37265,32125,23575
460680.11,5262515.26,20.75,29330,1,2,0,33667,31097,30840,27518
460680.22,5262515.6,20.52,27970,1,2,0,19532,18504,20046,17526
460677.21,5262506.03,0.33,30955,2,2,0,32382,30583,28527,31006
460680.28,5262515.79,20.13,30201,1,2,0,22359,22359,22616,20039
460680.1,5262515.2,17.97,27950,3,3,0,26471,25443,25186,23730
460680.76,5262517.29,22.49,29051,1,3,0,23901,23387,24158,20842
460680.34,5262515.96,19.52,29920,2,3,0,25700,24929,25186,22354
460680.86,5262517.62,22.29,30113,1,3,0,30069,29041,27756,27921
460680.44,5262516.28,19.37,28671,2,3,0,29555,28013,26728,31722
460677.75,5262507.7,1.03,29572,3,3,0,29555,29041,25957,28858
460677.77,5262507.77,0.3,28838,4,4,0,24929,24929,24158,27249
460679.99,5262514.84,15.62,28986,3,4,0,29555,27242,25186,32140
460677.88,5262508.1,0,29205,2,2,2,30583,29812,28527,29810
460678.79,5262510.98,2.23,28383,3,3,0,33153,31097,28270,31749
460679.74,5262513.94,0.45,28550,2,2,0,15677,16448,20303,16973
460680.06,5262514.94,0.74,29615,2,2,0,20303,20303,22873,20784
460680.12,5262515.13,0.15,28769,4,4,0,14906,15934,19532,14768
460680.32,5262515.75,0.62,30011,4,4,0,15163,15420,18761,17373
460680.37,5262515.91,0,29654,2,2,2,21588,21074,23644,20649
460680.52,5262516.37,0,29202,2,2,2,17733,17990,20046,22801
460680.64,5262516.75,0,29317,3,3,2,20046,19018,19275,22744
460680.91,5262517.59,0,29090,3,3,2,17476,16448,18761,17194
460674.58,5262497.11,3.4,29333,1,3,0,42919,39064,35209,0
460674.35,5262496.36,1.92,28294,2,3,0,42148,38550,35209,0
460674.33,5262496.3,0,29146,2,2,2,47545,42148,37779,0
460674.61,5262497.19,1.02,31420,1,1,0,41377,36751,31097,0
460675,5262498.42,2.53,29854,1,2,0,41891,37265,31868,31083
460674.69,5262497.42,0.62,30778,2,2,0,40606,36494,31354,30459
460675.11,5262498.77,2.38,29071,1,2,0,34181,31097,26728,21706
460674.77,5262497.67,0.29,29572,2,2,0,31868,29298,25186,22350
460675.23,5262499.12,2.14,30755,1,1,0,29298,27499,26728,22907
460675.3,5262499.32,0.89,30844,1,1,0,30326,29812,25957,33864
460676.08,5262501.8,6.23,30437,1,2,0,30583,28784,24158,33276
460675.33,5262499.42,0.13,29464,2,2,0,28527,27499,24415,34809
460675.49,5262499.95,0.74,28632,2,2,0,32639,30069,26728,32256
460676.19,5262502.15,6.1,30752,1,2,0,30326,27499,23644,30695
460675.51,5262500,0,30670,2,2,2,32125,29041,25957,28702
460676.27,5262502.4,5.86,29061,1,2,0,36237,32382,27756,22240
460675.82,5262500.94,0,31453,1,1,2,41634,36494,30583,25224
460676.09,5262501.81,1.07,29782,1,2,0,44461,38807,33924,23555
460675.97,5262501.42,0,31116,2,2,2,44461,38807,33667,23575
460676.28,5262502.39,0.68,30958,1,1,0,45746,39835,35209,32126
460676.63,5262503.49,1.17,30683,1,2,0,38550,35209,31354,31213
460676.72,5262503.78,0.94,31437,1,1,0,32896,31868,28784,33059
460676.78,5262503.95,0.57,31345,1,1,0,30840,29041,25443,33185
460676.97,5262504.56,0.93,29939,1,2,0,34952,31097,26985,26655
460676.83,5262504.1,0,30234,2,2,2,35209,31354,27242,27210
460677.02,5262504.71,0.43,30821,1,1,0,38293,34695,30840,29168
460680.19,5262514.78,19.71,27957,1,3,0,27499,24158,24158,21113
460677.41,5262505.95,0.85,30408,2,3,0,28527,26471,25700,22389
460677.58,5262506.48,0,30562,2,2,2,25957,25957,23901,26635
460680.46,5262515.63,19.58,29749,1,2,0,26471,26214,25186,26906
460680.99,5262517.29,22.16,29169,1,3,0,21074,20046,19789,24483
460680.57,5262515.95,19.34,28953,2,3,0,20817,19532,19532,25490
460681.1,5262517.64,22.12,27731,2,2,0,28527,26728,24158,32043
460680.45,5262515.45,0.59,28812,3,3,0,14649,15420,19789,14724
460680.49,5262515.57,0,29956,4,4,2,16448,16191,19532,16333
460680.63,5262516.02,0,29877,3,3,2,21074,21588,22873,20458
460680.91,5262516.88,0,28563,3,3,2,32125,30583,31097,23060
460681.33,5262518.22,0,29264,3,3,2,19018,16191,19275,13258
460674.8,5262496.85,3.35,30106,1,2,0,31611,29041,26728,0
460674.36,5262495.45,0.21,29081,2,2,0,32382,29812,27499,0
460674.49,5262495.87,0.23,30162,3,3,0,33924,30069,28270,0
460674.58,5262496.14,1.09,29841,2,3,0,34181,30326,28527,0
460674.9,5262497.17,3.32,29693,1,3,0,34952,31097,29041,0
460674.64,5262496.34,0.56,31286,1,1,0,38036,32896,29298,0
460674.83,5262496.91,0,30077,2,2,2,32639,29555,25443,0
460674.93,5262497.24,0,28776,2,2,2,30840,30069,25957,30259
460675.44,5262498.85,2.21,30758,1,1,0,29555,28270,25443,28809
460675.58,5262499.29,2.12,31079,1,1,0,22616,22616,20560,35664
460676.26,5262501.43,6.49,28501,1,2,0,30069,29555,26214,35953
460675.57,5262499.24,1.09,30506,2,2,0,30840,29812,26728,35616
460676.19,5262501.22,5.33,28779,1,2,0,30326,30069,27242,33680
460676.37,5262501.79,5.74,30201,1,2,0,28270,26728,23644,33345
460675.8,5262499.98,0.36,29389,2,2,0,32125,29555,26728,30560
460676.46,5262502.07,5.46,30244,1,2,0,32382,29812,26985,29896
460676.55,5262502.33,4.47,29467,1,2,0,38293,33667,28270,29007
460676.18,5262501.13,0,29720,2,2,2,42919,38036,31611,31336
460676.35,5262501.69,1.33,30595,1,2,0,43433,38293,32125,30560
460676.45,5262501.98,0.91,30303,1,2,0,40092,33924,27756,32331
460676.45,5262501.98,0,31247,1,1,2,41120,36751,32125,34490
460676.62,5262502.54,0.45,31571,1,1,0,35723,32382,28270,32812
460676.84,5262503.21,0.95,31076,1,1,0,37008,33667,30069,35646
460676.97,5262503.61,0,31309,1,1,2,31097,28784,26471,33155
460677.31,5262504.69,0.55,31404,1,1,0,28270,24672,22102,30796
460677.36,5262504.83,0,31538,1,1,2,40863,35980,32639,25832
460677.66,5262505.79,0,31250,2,2,2,25957,23901,23130,31515
460677.83,5262506.3,0,30300,2,2,2,24415,24672,23901,26932
460677.98,5262506.79,0,30434,2,2,2,19532,19275,20817,18397
460679.01,5262510.02,0.51,28422,2,2,0,29041,27756,25700,30982
460681.01,5262516.27,0,28642,3,3,2,18761,17990,19789,19205
460681.31,5262517.2,0.2,29264,3,3,0,21588,20046,20817,17420
460681.41,5262517.53,0,29169,2,2,2,18504,16448,19275,17964
460681.85,5262518.91,0.78,30447,2,2,0,38293,36751,37779,17156
460675.17,5262497.25,4.43,29300,1,2,0,32639,29812,28270,0
460675.02,5262496.76,0.69,31070,1,1,0,35980,31868,27756,0
460675.61,5262498.62,3.63,30545,1,2,0,31354,29041,25186,0
460675.68,5262498.83,3.14,30549,1,1,0,28784,28527,24929,31053
460675.69,5262498.88,2.41,30581,1,2,0,28527,28013,25186,33904
460675.73,5262498.99,1.72,30237,1,1,0,26985,25700,23644,33251
460675.6,5262498.57,0,28468,3,3,2,28270,26985,23901,34161
460675.75,5262499.04,0.95,28193,2,3,0,28270,26728,23644,34599
460676.5,5262501.43,6.65,29307,1,3,0,29555,28527,25443,35964
460675.9,5262499.51,1.27,28599,2,3,0,29812,28784,25957,31046
460676.66,5262501.9,5.95,29710,1,2,0,28270,26728,23644,31316
460676.72,5262502.09,5.4,30175,1,2,0,29298,27242,24415,31428
460676.85,5262502.52,5.34,28838,1,3,0,35466,32125,28013,28537
460676.13,5262500.23,0.15,30483,3,3,0,35466,32382,28270,33526
460676.79,5262502.32,4.01,29933,1,2,0,38293,33153,27499,31859
460676.24,5262500.55,0,30903,2,2,2,40606,35980,30583,33511
460676.45,5262501.21,0,28655,2,2,2,40863,37265,32382,33028
460676.71,5262502.04,0.88,31093,1,1,0,41377,36751,31354,32343
460676.7,5262502.02,0,31394,1,1,2,35466,32382,29555,32753
460676.87,5262502.52,0.16,31469,1,1,0,37522,35466,31868,32222
460677.14,5262503.37,0.41,30673,2,2,0,29555,27756,25957,34402
460681.54,5262517.35,29.67,28602,1,2,0,29041,28013,26214,23692
460681.64,5262517.68,29.46,28465,1,2,0,30840,28270,25186,29253
460677.34,5262504.01,0.09,28330,2,2,0,35209,31611,28270,29604
460677.49,5262504.48,0,31168,1,1,2,28527,22873,19275,29368
460678.21,5262506.74,0,31286,2,2,2,19018,18504,21331,18225
460679.21,5262509.85,0.13,29330,3,3,0,19532,18504,18504,24605
460680.88,5262515.08,0.24,28216,3,3,0,17219,16962,19275,18762
460681.12,5262515.83,0.84,27826,3,3,0,23901,22873,24929,19258
460681.44,5262516.85,0,28488,3,3,2,23387,22102,23901,17521
460681.58,5262517.28,0.06,30250,3,3,0,26471,24929,25443,15103
460682.09,5262518.89,0.82,30201,2,2,0,27756,26471,28270,19199
460682.17,5262519.13,0.44,31443,2,2,0,25186,25186,25186,23562
460682.25,5262519.39,0,31630,1,1,2,25700,24672,24415,29103
460674.82,5262495.29,0,30460,2,2,2,38550,34438,32639,0
460675.44,5262497.27,4.58,29592,1,2,0,37008,33153,31868,0
460675.39,5262497.1,3.14,29480,1,2,0,30583,25957,23901,0
460675.11,5262496.21,0.17,31689,1,1,0,40092,35209,30840,0
460675.24,5262496.62,0.57,31106,1,1,0,34695,31354,26985,0
460675.88,5262498.63,3.69,29854,1,2,0,31611,30069,27242,0
460675.64,5262497.87,0.44,28422,2,3,0,32125,30069,27499,30923
460675.57,5262497.64,0,29258,3,3,2,32382,30069,27756,30789
460675.96,5262498.88,2.39,29729,1,3,0,31097,29041,26214,31455
460676.82,5262501.61,7.94,30149,1,2,0,28527,27242,24929,32829
460675.73,5262498.14,0,27996,2,2,2,27242,25186,22616,31349
460675.87,5262498.59,0,29333,2,2,2,29812,28013,24929,32013
460676.93,5262501.94,6.83,30152,1,2,0,27242,25957,23387,29964
460676.08,5262499.24,0.39,28337,2,2,0,27756,25700,23130,31128
460676.22,5262499.69,0.63,28298,2,2,0,32639,30326,27242,31665
460676.96,5262502.02,6.14,30257,1,2,0,32125,29812,26471,31457
460677.11,5262502.48,6.18,30264,1,2,0,31097,28784,26214,30575
460676.36,5262500.1,0,29962,3,3,2,33924,30840,26728,32794
460677.08,5262502.4,4.29,29317,1,2,0,41891,37522,32382,32589
460677.14,5262502.58,3.71,28189,1,2,0,39835,35209,30326,34872
460676.86,5262501.67,1.06,30083,1,2,0,32896,30840,27242,33377
460676.71,5262501.22,0,29503,2,2,2,32896,30583,27242,33223
460676.82,5262501.56,0,31437,1,1,2,30840,27242,23644,33877
460677.13,5262502.52,0.11,31591,1,1,0,30840,29298,25957,34533
460677.36,5262503.23,0.97,30457,2,2,0,29555,27756,25700,34949
460681.66,5262516.9,29.55,29025,1,2,0,48059,43947,39064,23134
460681.9,5262517.64,29.23,30644,1,2,0,29812,27756,24929,32311
460677.79,5262504.58,0,31211,1,1,2,38293,31611,27242,26491
460677.9,5262504.93,0,31735,1,1,2,46003,41120,37522,28242
460678.03,5262505.34,0,31791,1,1,2,22359,20560,21588,23492
460678.19,5262505.83,0,30155,2,2,2,23644,22616,23901,29386
460678.36,5262506.37,0.05,29648,2,2,0,23901,24672,24415,25563
460682.34,5262518.82,0.81,29018,3,3,0,26728,25957,26985,20675
460682.44,5262519.13,0.48,30329,2,2,0,27756,26728,25957,28854
460682.51,5262519.37,0,29389,3,3,2,23644,22616,22616,26689
460682.76,5262520.14,0,29824,3,3,2,18247,18761,22616,14472
460682.88,5262520.51,0,29595,2,2,2,15420,14392,17733,16551
460675.26,5262495.74,0.78,30811,1,1,0,33667,30583,26985,0
460675.36,5262496.04,0.41,31283,1,1,0,37779,33410,28527,0
460675.56,5262496.69,0.96,31079,1,1,0,34952,30840,26985,0
